CODIGO_PRODUTO;Complemento;DESCRICAO_PRODUTO;CODIGO_COMPONENTE;Complemento_Componente;DESCRICAO_COMPONENTE
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;206010180002;0001  ;PINTURA GUIDAO ARO 12 PRETO 
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;206010180009;0001  ;PINTURA QUADRO ARO 12 MOD02 PRETO 
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;504010130001;   ;TINTA EM PO BRANCA 
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;504010130007;   ;TINTA EM PO PRETA 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180001;0017  ;PINTURA GARFO DIANTEIRO ARO 16 ROSA POL IS 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180002;0017  ;PINTURA GUIDAO ARO 16 ROSA POLIES 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180003;0017  ;PINTURA QUADRO ARO 16 ROSA POLIES 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101360160000;   ;BICICLETA ARO 16 BARBIE ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101360160000;   ;BICICLETA ARO 16 BARBIE ;504010130007;   ;TINTA EM PO PRETA 
101360160000;   ;BICICLETA ARO 16 BARBIE ;504010130037;   ;TINTA POLIESTER ROSA METALICO ARO 26 
101360160000;   ;BICICLETA ARO 16 BARBIE ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 16 PRETO 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180002;0001  ;PINTURA GUIDAO ARO 16 PRETO 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180003;0001  ;PINTURA QUADRO ARO 16 PRETO 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;504010130007;   ;TINTA EM PO PRETA 
101360160001;   ;BICICLETA ARO 16 HOT WHEELS ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;207100180001;0046  ;PINTURA GARFO DIANTEIRO ARO 20 AZUL FLE X 
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;207100180002;0046  ;PINTURA GUIDAO ARO 20 AZUL FLEX 
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;207100180021;0001  ;PINTURA QUADRO ARO 20 C/ ABRAC PRETO 
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;504010130007;   ;TINTA EM PO PRETA 
101370160000;   ;BICICLETA ARO 20 HOT WHEELS ;504010130027;   ;TINTA EM PO AZUL BRILHANTE FLEX 
101370160001;   ;BICICLETA ARO 20 BARBIE ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101370160001;   ;BICICLETA ARO 20 BARBIE ;207100180001;0016  ;PINTURA GARFO DIANTEIRO ARO 20 AZUL CLA RO 
101370160001;   ;BICICLETA ARO 20 BARBIE ;207100180002;0016  ;PINTURA GUIDAO ARO 20 AZUL CLARO 
101370160001;   ;BICICLETA ARO 20 BARBIE ;207100180021;0007  ;PINTURA QUADRO ARO 20 C/ ABRAC ROSA CL ARO 
101370160001;   ;BICICLETA ARO 20 BARBIE ;504010130007;   ;TINTA EM PO PRETA 
101370160001;   ;BICICLETA ARO 20 BARBIE ;504010130015;   ;TINTA EM PO ROSA CLARO 
101370160001;   ;BICICLETA ARO 20 BARBIE ;504010130042;   ;TINTA EM PO AZUL CLARINHO 283  
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180000;0007  ;PINTURA GARFO DIANTEIRO ARO 26 ROSA 
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180001;0007  ;PINTURA GUIDAO ARO 26 ROSA 
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180002;0007  ;PINTURA QUADRO ARO 26 ROSA 
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180003;0013  ;PINTURA CESTINHA ARO 26 ROSA ESCURO 
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180004;0013  ;PINTURA BAGAGUEIRO TRASEIRO ARO 26 ROS A ESCURO 
101380160000;   ;BICICLETA ARO 26 BARBIE ;207150180007;0001  ;PINTURA SUPORTE COBRE CORRENTE ARO 26 
101380160000;   ;BICICLETA ARO 26 BARBIE ;504010130002;   ;TINTA EM PO ROSA ESCURO 
101380160000;   ;BICICLETA ARO 26 BARBIE ;504010130037;   ;TINTA POLIESTER ROSA METALICO ARO 26 
101380160000;   ;BICICLETA ARO 26 BARBIE ;504010130061;   ;TINTA EM PO PRETO FOSCO 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;206010180001;0002  ;PINTURA GARFO DIANTEIRO ARO 12 BRANCO 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;206010180002;0002  ;PINTURA GUIDAO ARO 12 BRANCO 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;206010180009;0013  ;PINTURA QUADRO ARO 12 MOD02 ROSA ESCU RO 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;504010130001;   ;TINTA EM PO BRANCA 
101600160000;   ;BICICLETA ARO 12 GTS FEMININA ;504010130002;   ;TINTA EM PO ROSA ESCURO 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;206010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 12 PRETO 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;206010180002;0001  ;PINTURA GUIDAO ARO 12 PRETO 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;206010180009;0001  ;PINTURA QUADRO ARO 12 MOD02 PRETO 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;504010130001;   ;TINTA EM PO BRANCA 
101600160001;   ;BICICLETA ARO 12 GTS MASCULINA VERDE ;504010130007;   ;TINTA EM PO PRETA 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 16 LILAS BAN DEIRANTES 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180002;0006  ;PINTURA GUIDAO ARO 16 LILAS BANDEIRANTE S 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180003;0006  ;PINTURA QUADRO ARO 16 LILAS BANDEIRANT ES 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;504010130007;   ;TINTA EM PO PRETA 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101610160000;   ;BICICLETA ARO 16 GTS FEMININA ;504010130074;   ;TINTA EM PO PRETO W-ECO  
2,0601E+11;0001  ;RODA DIANTEIRA ARO 12/12 PRETO/DOURA DO ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160037;0001  ;RODA DIANTEIRA ARO 12/12 PRETO/DOURA DO ;504010130007;   ;TINTA EM PO PRETA 
206010160037;0005  ;RODA DIANTEIRA ARO 12/12 AZ/PRETO/PRA TA  ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160037;0005  ;RODA DIANTEIRA ARO 12/12 AZ/PRETO/PRA TA  ;504010130007;   ;TINTA EM PO PRETA 
206010160037;0009  ;RODA DIANTEIRA ARO 12/12 PRETO/ALUM ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160037;0009  ;RODA DIANTEIRA ARO 12/12 PRETO/ALUM ;504010130007;   ;TINTA EM PO PRETA 
206010160038;0001  ;RODA TRASEIRA ARO 12/12 PRETO/DOURAD O ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160038;0001  ;RODA TRASEIRA ARO 12/12 PRETO/DOURAD O ;504010130007;   ;TINTA EM PO PRETA 
206010160038;0005  ;RODA TRASEIRA ARO 12/12 AZ/PRETO/PRAT A  ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160038;0005  ;RODA TRASEIRA ARO 12/12 AZ/PRETO/PRAT A  ;504010130007;   ;TINTA EM PO PRETA 
206010160038;0009  ;RODA TRASEIRA ARO 12/12 PRETO/ALUM  ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160038;0009  ;RODA TRASEIRA ARO 12/12 PRETO/ALUM  ;504010130007;   ;TINTA EM PO PRETA 
206010160040;0001  ;RODA  ARO 12 - CUBO INJETADO PT/PT/PT ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160040;0001  ;RODA  ARO 12 - CUBO INJETADO PT/PT/PT ;504010130007;   ;TINTA EM PO PRETA 
206010160040;0005  ;RODA ARO 12 - CUBO INJETADO AZUL/PRET O/PRETO ;206010180011;0001  ;PINTURA DO ARO 12 PRETO 
206010160040;0005  ;RODA ARO 12 - CUBO INJETADO AZUL/PRET O/PRETO ;504010130007;   ;TINTA EM PO PRETA 
206010160045;0001  ;RODA ARO 12 - CUBO INJETADO DEC PT/PT/ PT ;206010180022;0001  ;PINTURA DO ARO 12 DEC PRETO 
206010160045;0001  ;RODA ARO 12 - CUBO INJETADO DEC PT/PT/ PT ;504010130092;   ;TINTA HIBRID TGIC FREE PRETO GRAFITE 
207010160000;0001  ;RODA TRASEIRA ARO 16 PRETO - 20 FUROS RAIADO ;207010180012;0001  ;PINTURA DO ARO 16 PRETO 20 FUROS 
207010160000;0001  ;RODA TRASEIRA ARO 16 PRETO - 20 FUROS RAIADO ;504010130092;   ;TINTA HIBRID TGIC FREE PRETO GRAFITE 
207010160001;0001  ;RODA DIANTEIRA ARO 16 PRETO - 20 FURO S RAIADO ;207010180012;0001  ;PINTURA DO ARO 16 PRETO 20 FUROS 
207010160001;0001  ;RODA DIANTEIRA ARO 16 PRETO - 20 FURO S RAIADO ;504010130092;   ;TINTA HIBRID TGIC FREE PRETO GRAFITE 
207100160000;0001  ;RODA TRASEIRA ARO 20 PRETO - 28 FUROS ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
207100160000;0001  ;RODA TRASEIRA ARO 20 PRETO - 28 FUROS ;504010130007;   ;TINTA EM PO PRETA 
207100160000;0002  ;RODA TRASEIRA ARO 20 - 28 FUROS PRETO ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
207100160000;0002  ;RODA TRASEIRA ARO 20 - 28 FUROS PRETO ;504010130007;   ;TINTA EM PO PRETA 
207100160001;0001  ;RODA DIANTEIRA ARO 20 PT/PT ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
207100160001;0001  ;RODA DIANTEIRA ARO 20 PT/PT ;504010130007;   ;TINTA EM PO PRETA 
207100160001;0002  ;RODA DIANTEIRA ARO 20 - 28 FUROS PRET O ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
207100160001;0002  ;RODA DIANTEIRA ARO 20 - 28 FUROS PRET O ;504010130007;   ;TINTA EM PO PRETA 
207100160003;0001  ;RODA TRASEIRA ARO 20 COM MARCHA PT/P T ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
207100160003;0001  ;RODA TRASEIRA ARO 20 COM MARCHA PT/P T ;504010130007;   ;TINTA EM PO PRETA 
